,match_id,radiant_win
433,3164420619,True
434,3164420618,False
435,3164420615,False
436,3164420614,False
437,3164420612,False
438,3164420611,True
439,3164420599,True
440,3164420598,False
441,3164420597,True
442,3164420596,False
443,3164420595,True
444,3164420593,False
445,3164420592,False
446,3164420591,True
447,3164420582,False
448,3164420580,True
449,3164420577,False
450,3164420569,False
451,3164420568,True
452,3164420567,False
453,3164420566,True
454,3164420565,False
455,3164420562,True
456,3164420559,False
457,3164420552,True
458,3164420551,False
459,3164420550,False
460,3164420549,False
461,3164420548,True
462,3164420544,False
463,3164420542,True
464,3164420535,True
465,3164420534,False
466,3164420532,True
467,3164420531,True
468,3164420530,False
469,3164420522,True
470,3164420521,True
471,3164420518,True
472,3164420516,False
473,3164420515,False
474,3164420514,True
475,3164420513,True
476,3164420511,True
477,3164420510,False
478,3164420502,True
479,3164420501,True
480,3164420499,True
481,3164420498,False
482,3164420494,False
483,3164420493,True
484,3164420489,True
485,3164420485,True
486,3164420484,True
487,3164420483,True
488,3164420481,False
489,3164420480,True
490,3164420473,True
491,3164420471,True
492,3164420468,True
493,3164420462,True
494,3164420460,False
495,3164420458,False
496,3164420452,False
497,3164420449,True
498,3164420448,True
499,3164420446,True
500,3164420438,True
501,3164420437,False
502,3164420436,True
503,3164420431,False
504,3164420429,True
505,3164420428,False
506,3164420427,False
507,3164420417,False
508,3164420416,False
509,3164420415,True
510,3164420413,True
511,3164420412,False
512,3164420411,False
513,3164420410,True
514,3164420409,True
515,3164420402,True
516,3164420401,False
517,3164420400,True
518,3164420399,False
519,3164420395,False
520,3164420389,True
521,3164420386,True
522,3164420385,True
523,3164420384,False
524,3164420383,False
525,3164420382,False
526,3164420380,True
527,3164420379,False
528,3164420378,True
529,3164420377,True
530,3164420376,True
531,3164420375,True
532,3164420367,True
533,3164420366,True
534,3164420365,False
535,3164420364,False
536,3164420361,False
537,3164420360,False
538,3164420359,True
539,3164420357,False
540,3164420356,True
541,3164420355,True
542,3164420354,True
543,3164420350,True
544,3164420340,True
545,3164420338,False
546,3164420336,False
547,3164420335,True
548,3164420334,True
549,3164420328,True
550,3164420326,True
551,3164420324,True
552,3164420323,False
553,3164420322,True
554,3164420321,True
555,3164420317,True
556,3164420316,False
557,3164420305,True
558,3164420304,False
559,3164420301,True
560,3164420300,False
561,3164420295,True
562,3164420294,False
563,3164420293,True
564,3164420292,True
565,3164420290,False
566,3164420289,True
567,3164420288,True
568,3164420287,False
569,3164420286,True
570,3164420285,True
571,3164420283,True
572,3164420282,True
573,3164420279,False
574,3164420276,True
575,3164420275,False
576,3164420274,False
577,3164420265,True
578,3164420263,False
579,3164420262,True
580,3164420260,True
581,3164420259,False
582,3164420258,False
583,3164420256,True
584,3164420255,True
585,3164420254,False
586,3164420252,False
587,3164420250,True
588,3164420247,True
589,3164420246,True
590,3164420245,False
591,3164420244,False
592,3164420243,False
593,3164420242,True
594,3164420241,False
595,3164420239,True
596,3164420238,True
597,3164420235,True
598,3164420234,False
599,3164420233,True
600,3164420223,False
601,3164420221,False
602,3164420218,True
603,3164420212,True
604,3164420211,True
605,3164420210,False
606,3164420209,False
607,3164420207,False
608,3164420205,True
609,3164420204,False
610,3164420200,True
611,3164420199,True
612,3164420198,False
613,3164420195,True
614,3164420194,True
615,3164420193,True
616,3164420191,False
617,3164420190,False
618,3164420178,True
619,3164420177,False
620,3164420176,True
621,3164420175,False
622,3164420173,True
623,3164420172,False
624,3164420171,False
625,3164420170,False
626,3164420169,False
627,3164420168,True
628,3164420164,False
629,3164420163,True
630,3164420162,False
631,3164420161,True
632,3164420160,True
633,3164420158,True
634,3164420157,True
635,3164420155,False
636,3164420154,True
637,3164420153,False
638,3164420152,False
639,3164420145,True
640,3164420144,False
641,3164420142,True
642,3164420140,True
643,3164420138,True
644,3164420130,False
645,3164420127,True
646,3164420126,False
647,3164420125,True
648,3164420124,True
649,3164420123,False
650,3164420121,True
651,3164420118,True
652,3164420112,True
653,3164420110,True
654,3164420109,True
655,3164420108,False
656,3164420107,False
657,3164420105,False
658,3164420104,False
659,3164420103,True
660,3164420102,False
661,3164420096,True
662,3164420095,False
663,3164420093,False
664,3164420092,False
665,3164420089,True
666,3164420088,False
667,3164420087,True
668,3164420086,True
669,3164420085,False
670,3164420084,True
671,3164420080,False
672,3164420075,True
673,3164420074,False
674,3164420073,False
675,3164420071,True
676,3164420069,True
677,3164420068,True
678,3164420065,False
679,3164420064,False
680,3164420063,False
681,3164420062,False
682,3164420060,True
683,3164420053,False
684,3164420052,True
685,3164420050,False
686,3164420048,True
687,3164420047,False
688,3164420045,True
689,3164420044,True
690,3164420043,True
691,3164420039,False
692,3164420032,True
693,3164420031,False
694,3164420030,False
695,3164420029,True
696,3164420027,False
697,3164420023,False
698,3164420021,False
699,3164420020,False
700,3164420019,True
701,3164420018,False
702,3164420017,True
703,3164420007,True
704,3164420006,False
705,3164420005,True
706,3164420001,True
707,3164420000,False
708,3164419999,True
709,3164419998,True
710,3164419997,True
711,3164419993,False
712,3164419992,False
713,3164419991,False
714,3164419990,True
715,3164419989,False
716,3164419988,True
717,3164419986,False
718,3164419982,False
719,3164419979,False
720,3164419973,True
721,3164419970,False
722,3164419967,False
723,3164419966,True
724,3164419964,False
725,3164419955,True
726,3164419954,False
727,3164419953,True
728,3164419950,False
729,3164419949,True
730,3164419948,False
731,3164419945,True
732,3164419935,True
733,3164419933,True
734,3164419932,True
735,3164419931,False
736,3164419929,False
737,3164419928,True
738,3164419927,True
739,3164419921,False
740,3164419920,False
741,3164419918,False
742,3164419917,True
743,3164419916,False
744,3164419915,False
745,3164419914,True
746,3164419913,False
747,3164419912,False
748,3164419906,True
749,3164419905,False
750,3164419903,True
751,3164419902,False
752,3164419901,False
753,3164419895,True
754,3164419894,False
755,3164419893,False
756,3164419887,False
757,3164419884,True
758,3164419883,False
759,3164419882,False
760,3164419880,False
761,3164419872,False
762,3164419870,False
763,3164419869,True
764,3164419868,False
765,3164419867,False
766,3164419860,False
767,3164419859,True
768,3164419857,True
769,3164419856,False
770,3164419855,True
771,3164419854,False
772,3164419852,True
773,3164419851,True
774,3164419848,False
775,3164419847,False
776,3164419845,False
777,3164419843,True
778,3164419838,False
779,3164419836,False
780,3164419834,False
781,3164419833,False
782,3164419832,False
783,3164419830,True
784,3164419824,False
785,3164419823,True
786,3164419822,False
787,3164419821,False
788,3164419820,True
789,3164419819,False
790,3164419814,True
791,3164419813,False
792,3164419812,False
793,3164419810,False
794,3164419809,False
795,3164419808,True
796,3164419807,False
797,3164419806,True
798,3164419805,True
799,3164419803,True
800,3164419799,False
801,3164419798,True
802,3164419796,False
803,3164419795,True
804,3164419794,False
805,3164419793,False
806,3164419791,True
807,3164419789,True
808,3164419788,False
809,3164419780,False
810,3164419778,False
811,3164419775,False
812,3164419774,True
813,3164419773,True
814,3164419772,False
815,3164419771,True
816,3164419763,False
817,3164419762,False
818,3164419761,False
819,3164419760,True
820,3164419757,False
821,3164419756,True
822,3164419751,False
823,3164419750,False
824,3164419749,True
825,3164419747,False
826,3164419745,False
827,3164419743,True
828,3164419741,True
829,3164419740,True
830,3164419739,True
831,3164419738,False
832,3164419737,True
833,3164419729,True
834,3164419727,False
835,3164419726,False
836,3164419725,True
837,3164419723,False
838,3164419717,False
839,3164419715,True
840,3164419713,True
841,3164419712,False
842,3164419708,True
843,3164419707,False
844,3164419699,False
845,3164419698,True
846,3164419696,True
847,3164419694,True
848,3164419693,True
849,3164419692,True
850,3164419691,True
851,3164419690,False
852,3164419683,False
853,3164419682,False
854,3164419681,True
855,3164419680,True
856,3164419678,True
857,3164419677,True
858,3164419676,True
859,3164419670,True
860,3164419669,False
861,3164419668,False
862,3164419666,False
863,3164419663,False
864,3164419655,True
865,3164419654,False
866,3164419653,True
867,3164419652,False
868,3164419651,False
869,3164419650,True
870,3164419649,True
871,3164419648,False
872,3164419640,False
873,3164419639,True
874,3164419638,False
875,3164419637,False
876,3164419635,True
877,3164419629,True
878,3164419628,True
879,3164419626,True
880,3164419625,True
881,3164419624,True
882,3164419623,True
883,3164419611,False
884,3164419602,False
885,3164419598,False
886,3164419597,True
887,3164419596,False
888,3164419585,True
889,3164419583,True
890,3164419581,True
891,3164419580,False
892,3164419578,True
893,3164419577,False
894,3164419572,True
895,3164419569,True
896,3164419568,False
897,3164419567,True
898,3164419566,True
899,3164419564,True
900,3164419561,True
901,3164419556,False
902,3164419555,False
903,3164419554,True
904,3164419552,False
905,3164419551,False
906,3164419550,True
907,3164419549,False
908,3164419548,False
909,3164419547,False
910,3164419546,False
911,3164419545,True
912,3164419536,True
913,3164419532,True
914,3164419529,False
915,3164419520,False
916,3164419519,False
917,3164419518,True
918,3164419517,False
919,3164419514,False
920,3164419512,False
921,3164419511,False
922,3164419510,True
923,3164419509,False
924,3164419508,True
925,3164419506,True
926,3164419505,False
927,3164419495,True
928,3164419494,True
929,3164419493,False
930,3164419491,False
931,3164419490,True
932,3164419489,False
933,3164419487,False
934,3164419485,True
935,3164419484,True
936,3164419483,False
937,3164419482,True
938,3164419473,True
939,3164419472,False
940,3164419470,False
941,3164419469,False
942,3164419468,False
943,3164419467,False
944,3164419462,False
945,3164419460,True
946,3164419459,False
947,3164419458,False
948,3164419457,True
949,3164419456,True
950,3164419454,False
951,3164419446,True
952,3164419444,True
953,3164419443,True
954,3164419442,False
955,3164419429,True
956,3164419428,False
957,3164419426,True
958,3164419425,True
959,3164419423,True
960,3164419422,False
961,3164419419,True
962,3164419408,True
963,3164419407,True
964,3164419406,False
965,3164419404,False
966,3164419403,False
967,3164419398,True
968,3164419396,True
969,3164419395,True
970,3164419394,True
971,3164419393,True
972,3164419391,False
973,3164419383,True
974,3164419382,False
975,3164419381,False
976,3164419378,False
977,3164419376,True
978,3164419375,False
979,3164419374,True
980,3164419373,False
981,3164419364,True
982,3164419362,False
983,3164419361,True
984,3164419360,False
985,3164419352,False
986,3164419351,True
987,3164419350,False
988,3164419348,False
989,3164419347,False
990,3164419346,True
991,3164419341,False
992,3164419339,True
993,3164419337,True
994,3164419336,True
995,3164419333,True
996,3164419332,False
997,3164419322,False
998,3164419321,True
999,3164419320,False
1000,3164419318,False
1001,3164419317,False
1002,3164419316,False
1003,3164419305,True
1004,3164419304,False
1005,3164419303,False
1006,3164419302,False
1007,3164419292,False
1008,3164419291,True
1009,3164419290,False
1010,3164419289,True
1011,3164419288,False
1012,3164419287,False
1013,3164419286,False
1014,3164419285,True
1015,3164419283,False
1016,3164419282,False
1017,3164419281,True
1018,3164419280,False
1019,3164419279,True
1020,3164419278,False
1021,3164419277,True
1022,3164419270,True
1023,3164419269,False
1024,3164419268,False
1025,3164419267,True
1026,3164419266,False
1027,3164419265,False
1028,3164419263,True
1029,3164419254,False
1030,3164419253,True
1031,3164419252,True
1032,3164419251,True
1033,3164419248,False
1034,3164419247,True
1035,3164419246,False
1036,3164419236,False
1037,3164419235,False
1038,3164419234,False
1039,3164419233,True
1040,3164419232,False
1041,3164419231,True
1042,3164419230,False
1043,3164419229,False
1044,3164419228,True
1045,3164419227,False
1046,3164419226,True
1047,3164419224,False
1048,3164419223,True
1049,3164419221,False
1050,3164419220,False
1051,3164419211,False
1052,3164419210,True
1053,3164419209,True
1054,3164419208,False
1055,3164419206,False
1056,3164419204,True
1057,3164419203,False
1058,3164419201,False
1059,3164419198,True
1060,3164419197,False
1061,3164419194,True
1062,3164419193,True
1063,3164419191,False
1064,3164419185,True
1065,3164419180,True
1066,3164419179,True
1067,3164419170,False
1068,3164419169,False
1069,3164419168,False
1070,3164419167,True
1071,3164419165,True
1072,3164419161,True
1073,3164419160,False
1074,3164419158,True
1075,3164419157,False
1076,3164419156,False
1077,3164419155,True
1078,3164419147,False
1079,3164419146,True
1080,3164419144,True
1081,3164419143,True
1082,3164419142,False
1083,3164419141,True
1084,3164419140,False
1085,3164419139,False
1086,3164419134,False
1087,3164419133,True
1088,3164419132,True
1089,3164419131,True
1090,3164419126,False
1091,3164419124,False
1092,3164419123,True
1093,3164419122,False
1094,3164419120,True
1095,3164419119,True
1096,3164419113,False
1097,3164419111,True
1098,3164419110,False
1099,3164419109,False
1100,3164419106,True
1101,3164419104,True
1102,3164419102,False
1103,3164419100,True
1104,3164419099,True
1105,3164419098,False
1106,3164419096,False
1107,3164419086,False
1108,3164419085,False
1109,3164419083,True
1110,3164419082,True
1111,3164419081,True
1112,3164419080,False
1113,3164419079,True
1114,3164419078,True
1115,3164419077,False
1116,3164419076,False
1117,3164419064,False
1118,3164419061,True
1119,3164419060,True
1120,3164419046,True
1121,3164419044,False
1122,3164419043,True
1123,3164419042,True
1124,3164419041,True
1125,3164419038,False
1126,3164419037,True
1127,3164419029,True
1128,3164419028,True
1129,3164419027,True
1130,3164419026,True
1131,3164419025,False
1132,3164419022,False
1133,3164419021,False
1134,3164419020,True
1135,3164419010,False
1136,3164419009,True
1137,3164419008,True
1138,3164419004,True
1139,3164419002,False
1140,3164418999,False
1141,3164418990,True
1142,3164418987,True
1143,3164418986,False
1144,3164418985,False
1145,3164418984,False
1146,3164418980,True
1147,3164418978,False
1148,3164418977,False
1149,3164418976,False
1150,3164418975,True
1151,3164418974,True
1152,3164418973,True
1153,3164418964,True
1154,3164418962,False
1155,3164418959,True
1156,3164418958,True
1157,3164418957,False
1158,3164418956,False
1159,3164418955,True
1160,3164418951,False
1161,3164418950,True
1162,3164418948,True
1163,3164418947,True
1164,3164418946,False
1165,3164418934,False
1166,3164418933,False
1167,3164418929,False
1168,3164418928,False
1169,3164418927,True
1170,3164418918,True
1171,3164418914,False
1172,3164418913,True
1173,3164418912,False
1174,3164418911,False
1175,3164418910,False
1176,3164418909,True
1177,3164418904,False
1178,3164418902,False
1179,3164418901,False
1180,3164418899,True
1181,3164418897,False
1182,3164418887,True
1183,3164418886,True
1184,3164418885,True
1185,3164418884,True
1186,3164418882,True
1187,3164418881,False
1188,3164418880,False
1189,3164418879,True
1190,3164418868,True
1191,3164418867,True
1192,3164418866,False
1193,3164418865,True
1194,3164418862,False
1195,3164418854,True
1196,3164418852,False
1197,3164418851,False
1198,3164418850,False
1199,3164418848,False
1200,3164418839,False
1201,3164418837,False
1202,3164418835,False
1203,3164418834,True
1204,3164418833,True
1205,3164418831,False
1206,3164418820,False
1207,3164418819,False
1208,3164418818,True
1209,3164418817,False
1210,3164418816,False
1211,3164418815,False
1212,3164418804,True
1213,3164418802,False
1214,3164418801,True
1215,3164418800,False
1216,3164418799,False
1217,3164418797,False
1218,3164418796,False
1219,3164418795,False
1220,3164418794,True
1221,3164418793,True
1222,3164418788,True
1223,3164418787,True
1224,3164418785,False
1225,3164418784,False
1226,3164418775,True
1227,3164418773,False
1228,3164418772,False
1229,3164418771,True
1230,3164418770,True
1231,3164418768,False
1232,3164418766,False
1233,3164418764,True
1234,3164418763,False
1235,3164418761,True
1236,3164418759,False
1237,3164418747,True
1238,3164418746,True
1239,3164418744,False
1240,3164418743,True
1241,3164418737,False
1242,3164418736,False
1243,3164418735,True
1244,3164418733,False
1245,3164418732,False
1246,3164418730,False
1247,3164418729,True
1248,3164418728,True
1249,3164418718,False
1250,3164418711,True
1251,3164418710,True
1252,3164418709,False
1253,3164418708,True
1254,3164418707,False
1255,3164418703,True
1256,3164418702,True
1257,3164418701,False
1258,3164418694,False
1259,3164418692,True
1260,3164418690,True
1261,3164418688,True
1262,3164418686,True
1263,3164418685,True
1264,3164418684,True
1265,3164418679,False
1266,3164418676,False
1267,3164418675,False
1268,3164418672,False
1269,3164418671,True
1270,3164418666,True
1271,3164418663,True
1272,3164418656,False
1273,3164418655,False
1274,3164418654,False
1275,3164418653,True
1276,3164418652,True
1277,3164418651,True
1278,3164418650,False
1279,3164418648,False
1280,3164418647,True
1281,3164418646,True
1282,3164418636,True
1283,3164418634,False
1284,3164418633,False
1285,3164418627,False
1286,3164418626,True
1287,3164418625,True
1288,3164418624,True
1289,3164418623,False
1290,3164418620,True
1291,3164418619,True
1292,3164418611,True
1293,3164418610,False
1294,3164418609,True
1295,3164418608,True
1296,3164418607,False
1297,3164418605,False
1298,3164418604,True
1299,3164418603,True
1300,3164418602,False
1301,3164418601,True
1302,3164418600,False
1303,3164418590,False
1304,3164418587,True
1305,3164418582,True
1306,3164418581,False
1307,3164418580,True
1308,3164418574,True
1309,3164418573,True
1310,3164418572,False
1311,3164418571,True
1312,3164418570,True
1313,3164418568,True
1314,3164418567,True
1315,3164418559,True
1316,3164418558,True
1317,3164418557,True
1318,3164418556,True
1319,3164418554,True
1320,3164418553,False
1321,3164418552,False
1322,3164418551,False
1323,3164418543,True
1324,3164418542,True
1325,3164418540,True
1326,3164418539,True
1327,3164418537,True
1328,3164418527,False
1329,3164418526,True
1330,3164418525,False
1331,3164418521,True
1332,3164418520,False
1333,3164418517,True
1334,3164418516,False
1335,3164418515,True
1336,3164418514,True
1337,3164418513,False
1338,3164418505,False
1339,3164418504,True
1340,3164418503,False
1341,3164418502,False
1342,3164418501,True
1343,3164418499,False
1344,3164418498,False
1345,3164418497,False
1346,3164418496,True
1347,3164418495,False
1348,3164418493,True
1349,3164418491,False
1350,3164418489,True
1351,3164418488,True
1352,3164418487,True
1353,3164418480,False
1354,3164418479,True
1355,3164418478,True
1356,3164418475,False
1357,3164418473,True
1358,3164418472,True
1359,3164418471,True
1360,3164418464,False
1361,3164418462,False
1362,3164418461,False
1363,3164418460,False
1364,3164418457,False
1365,3164418455,False
1366,3164418454,False
1367,3164418451,False
1368,3164418443,False
1369,3164418441,False
1370,3164418440,True
1371,3164418439,False
1372,3164418435,True
1373,3164418433,True
1374,3164418432,True
1375,3164418431,False
1376,3164418430,True
1377,3164418429,True
1378,3164418427,False
1379,3164418426,True
1380,3164418425,False
1381,3164418419,True
1382,3164418415,True
1383,3164418414,False
1384,3164418413,True
1385,3164418407,True
1386,3164418406,False
1387,3164418405,False
1388,3164418402,True
1389,3164418401,True
1390,3164418393,True
1391,3164418391,True
1392,3164418390,False
1393,3164418389,True
1394,3164418387,False
1395,3164418386,True
1396,3164418384,False
1397,3164418381,True
1398,3164418380,True
1399,3164418379,True
1400,3164418378,False
1401,3164418377,False
1402,3164418376,False
1403,3164418375,True
1404,3164418374,True
1405,3164418373,True
1406,3164418372,True
1407,3164418371,False
1408,3164418369,False
1409,3164418360,True
1410,3164418358,True
1411,3164418357,True
1412,3164418356,False
1413,3164418355,False
1414,3164418354,True
1415,3164418352,False
1416,3164418351,False
1417,3164418350,False
1418,3164418349,True
1419,3164418347,False
1420,3164418341,False
1421,3164418340,False
1422,3164418339,True
1423,3164418338,True
1424,3164418331,False
1425,3164418329,True
1426,3164418327,True
1427,3164418326,False
1428,3164418325,True
1429,3164418324,True
1430,3164418319,True
1431,3164418314,False
1432,3164418313,False
1433,3164418312,False
1434,3164418311,False
1435,3164418310,True
1436,3164418309,True
1437,3164418308,True
1438,3164418307,False
1439,3164418305,True
1440,3164418304,True
1441,3164418303,False
1442,3164418302,False
1443,3164418292,True
1444,3164418291,False
1445,3164418290,False
1446,3164418289,True
1447,3164418288,False
1448,3164418287,True
1449,3164418286,False
1450,3164418285,True
1451,3164418284,False
1452,3164418283,True
1453,3164418282,True
1454,3164418281,True
1455,3164418268,True
1456,3164418267,True
1457,3164418266,False
1458,3164418265,False
1459,3164418263,True
1460,3164418262,True
1461,3164418260,True
1462,3164418259,False
1463,3164418252,False
1464,3164418251,False
1465,3164418249,True
1466,3164418246,False
1467,3164418244,True
1468,3164418243,True
1469,3164418232,True
1470,3164418227,False
1471,3164418225,True
1472,3164418224,True
1473,3164418223,True
1474,3164418217,True
1475,3164418216,True
1476,3164418215,True
1477,3164418214,True
1478,3164418212,False
1479,3164418209,False
1480,3164418206,True
1481,3164418204,True
1482,3164418201,True
1483,3164418200,False
1484,3164418199,False
1485,3164418191,True
1486,3164418190,False
1487,3164418188,True
1488,3164418187,True
1489,3164418186,True
1490,3164418185,True
1491,3164418184,True
1492,3164418183,False
1493,3164418182,False
1494,3164418176,False
1495,3164418175,False
1496,3164418173,True
1497,3164418172,True
